"row";"column";"CdSO4-fit";"CdS-fit"
5;184;0.0387312;0.961269
5;185;0.0284532;0.971547
5;186;0.020913;0.979087
5;187;0.0466963;0.953304
5;188;0.0476591;0.952341
5;189;0.0208329;0.979167
5;190;0.019671;0.980329
5;191;0.0416246;0.958375
5;192;0.0450942;0.954906
5;193;0;1
6;0;0;0
6;1;0;0
6;2;0;0
6;3;0;0
6;4;0;0
6;5;0;0
6;6;0;0
6;7;0;0
6;8;0;0
6;9;0;0
6;10;0;0
6;11;0;0
6;12;0;0
6;13;0.000233072;0.999767
6;14;0;1
6;15;0.00584561;0.994154
6;16;0.0160562;0.983944
6;17;0.00632725;0.993673
6;18;0;1
6;19;0;1
6;20;0;1
6;21;0;1
6;22;0;1
6;23;0;1
6;24;0;1
6;25;0;1
6;26;0;1
6;27;0;1
6;28;0;1
6;29;0.00380216;0.996198
6;30;0.0343623;0.965638
6;31;0;1
6;32;0;1
6;33;0;1
6;34;0;1
6;35;0.000581781;0.999418
6;36;0.0479561;0.952044
6;37;0.0283776;0.971622
6;38;0;1
6;39;0;1
6;40;0.00808857;0.991911
6;41;0.0283393;0.971661
6;42;0.030843;0.969157
6;43;0.0106528;0.989347
6;44;0;1
6;45;0;1
6;46;0.00977619;0.990224
6;47;0.0215838;0.978416
6;48;0.0119747;0.988025
6;49;0;1
6;50;0.0265127;0.973487
6;51;0;1
6;52;0;1
6;53;0;1
6;54;0;1
6;55;0;1
6;56;0;1
6;57;0;1
6;58;0;1
6;59;0;1
6;60;0;1
6;61;0;1
6;62;0.0119785;0.988022
6;63;0.00582953;0.99417
6;64;0.0232378;0.976762
6;65;0.0350811;0.964919
6;66;0.0292739;0.970726
6;67;0.0356439;0.964356
6;68;0;1
6;69;0.0406923;0.959308
6;70;0.0374897;0.96251
6;71;0.0300622;0.969938
6;72;0.0215134;0.978487
6;73;0.0238498;0.97615
6;74;0.0207384;0.979262
6;75;0.02831;0.97169
6;76;0.0192823;0.980718
6;77;0.0226461;0.977354
6;78;0.0316312;0.968369
6;79;0.0423994;0.957601
6;80;0.0461899;0.95381
6;81;0.0409968;0.959003
6;82;0.0321705;0.96783
6;83;0.0239815;0.976019
6;84;0.0178807;0.982119
6;85;0;1
6;86;0;1
6;87;0;1
6;88;0;1
6;89;0;1
6;90;0.00042661;0.999573
6;91;0.00612119;0.993879
6;92;0;1
6;93;0;1
6;94;0.00474843;0.995252
6;95;0.0300022;0.969998
6;96;0.0559157;0.944084
6;97;0;1
6;98;0.0424392;0.957561
6;99;0.0262637;0.973736
6;100;0;1
6;101;0;1
6;102;0.0135703;0.98643
6;103;0.00993436;0.990066
6;104;0;1
6;105;0;1
6;106;0.0171948;0.982805
6;107;0.0224567;0.977543
6;108;0.0215303;0.97847
6;109;0.00557322;0.994427
6;110;0.00654117;0.993459
6;111;0.0102375;0.989762
6;112;0.00854159;0.991458
6;113;0.0117967;0.988203
6;114;0.0260288;0.973971
6;115;0.0297191;0.970281
6;116;0.040107;0.959893
6;117;0.0444526;0.955547
6;118;0.0338248;0.966175
6;119;0.0177065;0.982293
6;120;0.0163534;0.983647
6;121;0.0308138;0.969186
6;122;0.0388628;0.961137
6;123;0.0554989;0.944501
6;124;0;1
6;125;0;1
6;126;0.0423796;0.95762
6;127;0.0232709;0.976729
6;128;0.0359699;0.96403
6;129;0.0431842;0.956816
6;130;0.0491981;0.950802
6;131;0.0417643;0.958236
6;132;0.0535973;0.946403
6;133;0.0568353;0.943165
6;134;0;1
6;135;0;1
6;136;0;1
6;137;0;1
6;138;0;1
6;139;0;1
6;140;0;1
6;141;0;1
6;142;0;1
6;143;0.047778;0.952222
6;144;0.0390271;0.960973
6;145;0.0435831;0.956417
6;146;0.0479011;0.952099
6;147;0.0389826;0.961017
6;148;0.00864688;0.991353
6;149;0;1
6;150;0.00295726;0.997043
6;151;0.00202308;0.997977
6;152;0;1
6;153;0.00103783;0.998962
6;154;0.0117018;0.988298
6;155;0.0125786;0.987421
6;156;0.0522344;0.947766
6;157;0.0612306;0.938769
6;158;0;1
6;159;0;1
6;160;0;1
6;161;0;1
6;162;0.0467797;0.95322
6;163;0.0292157;0.970784
6;164;0.00372312;0.996277
6;165;0;1
6;166;0.00211767;0.997882
6;167;0.00159225;0.998408
6;168;0;1
6;169;0;1
6;170;0.0459678;0.954032
6;171;0.0301694;0.969831
6;172;0.012596;0.987404
6;173;0.0192686;0.980731
6;174;0.0535335;0.946467
6;175;0;1
6;176;0;1
6;177;0;1
6;178;0;1
6;179;0;1
6;180;0.0431409;0.956859
6;181;0;1
6;182;0.0641187;0.935881
6;183;0;1
6;184;0;1
6;185;0.0230985;0.976901
6;186;0.0218232;0.978177
6;187;0.0513097;0.94869
6;188;0.0625371;0.937463
6;189;0.0503806;0.949619
6;190;0.0224077;0.977592
6;191;0.0236765;0.976324
6;192;0.0194526;0.980547
6;193;0.0169792;0.983021
7;0;0;0
7;1;0;0
7;2;0;0
7;3;0;0
7;4;0;0
7;5;0;0
7;6;0;0
7;7;0;0
7;8;0;0
7;9;0;0
7;10;0;0
7;11;0;0
7;12;0;0
7;13;0.0207186;0.979281
7;14;0.0364993;0.963501
7;15;0.0364043;0.963596
7;16;0.0575407;0.942459
7;17;0.0557841;0.944216
7;18;0.00100565;0.998994
7;19;0;1
7;20;0;1
7;21;0;1
7;22;0;1
7;23;0;1
7;24;0;1
7;25;0;1
7;26;0;1
7;27;0;1
7;28;0.0104904;0.98951
7;29;0.0152573;0.984743
7;30;0.0253448;0.974655
7;31;0.0233203;0.97668
7;32;0.0203603;0.97964
7;33;0;1
7;34;0;1
7;35;0.0216781;0.978322
7;36;0;1
7;37;0;1
7;38;0.0336161;0.966384
7;39;0.0240545;0.975945
7;40;0.0152412;0.984759
7;41;0;1
7;42;0;1
7;43;0;1
7;44;0.00707056;0.992929
7;45;0.0329128;0.967087
7;46;0.0488598;0.95114
7;47;0.0451783;0.954822
7;48;0.027431;0.972569
7;49;0.0479618;0.952038
7;50;0;1
7;51;0;1
7;52;0;1
7;53;0;1
7;54;0.0443509;0.955649
7;55;0.0540854;0.945915
7;56;0.0519281;0.948072
7;57;0.0471369;0.952863
7;58;0.0502155;0.949784
7;59;0.0406437;0.959356
7;60;0.0329909;0.967009
7;61;0.0354307;0.964569
7;62;0.0342232;0.965777
7;63;0.0340247;0.965975
7;64;0.0246498;0.97535
7;65;0.0210424;0.978958
7;66;0.0268514;0.973149
7;67;0.0237373;0.976263
7;68;0.0135363;0.986464
7;69;0.00761533;0.992385
7;70;0.0176746;0.982325
7;71;0.0241143;0.975886
7;72;0.0263915;0.973609
7;73;0.029607;0.970393
7;74;0.0369418;0.963058
7;75;0.0419084;0.958092
7;76;0.0462486;0.953751
7;77;0.0335374;0.966463
7;78;0.0150505;0.984949
7;79;0.0051473;0.994853
7;80;0.000500131;0.9995
7;81;0;1
7;82;0.00685678;0.993143
7;83;0.0217112;0.978289
7;84;0.0346888;0.965311
7;85;0.0243411;0.975659
7;86;0.0060486;0.993951
7;87;0.014437;0.985563
7;88;0.000304631;0.999695
7;89;0;1
7;90;0.0124251;0.987575
7;91;0.0185475;0.981453
7;92;0.0117574;0.988243
7;93;0;1
7;94;0;1
7;95;0;1
7;96;0;1
7;97;0;1
7;98;0;1
7;99;0;1
7;100;0.00319501;0.996805
7;101;0.0160965;0.983903
7;102;0.0168431;0.983157
7;103;0.0189824;0.981018
7;104;0.00615824;0.993842
7;105;0.00507768;0.994922
7;106;0.0343391;0.965661
7;107;0.0361795;0.96382
7;108;0.0333168;0.966683
7;109;0.0417526;0.958247
7;110;0.0303421;0.969658
7;111;0.000471404;0.999529
7;112;0.00354677;0.996453
7;113;0.0228627;0.977137
7;114;0.0317978;0.968202
7;115;0.0285109;0.971489
7;116;0.0233025;0.976698
7;117;0.0236388;0.976361
7;118;0.0221637;0.977836
7;119;0.0197311;0.980269
7;120;0.0313069;0.968693
7;121;0.0402887;0.959711
7;122;0.04173;0.95827
7;123;0.0378897;0.96211
7;124;0.0465893;0.953411
7;125;0.0495355;0.950465
7;126;0.0447109;0.955289
7;127;0.0348159;0.965184
7;128;0;1
7;129;0;1
7;130;0.0412253;0.958775
7;131;0.0251289;0.974871
7;132;0.0370203;0.96298
7;133;0.0292152;0.970785
7;134;0.0305572;0.969443
7;135;0.0468292;0.953171
7;136;0.0456462;0.954354
7;137;0.0485363;0.951464
7;138;0;1
7;139;0;1
7;140;0;1
7;141;0;1
7;142;0;1
7;143;0;1
7;144;0;1
7;145;0;1
7;146;0;1
7;147;0;1
7;148;0;1
7;149;0.012711;0.987289
7;150;0.0207195;0.97928
7;151;0.0307297;0.96927
7;152;0.0264949;0.973505
7;153;0.0157447;0.984255
7;154;0.00388406;0.996116
7;155;0.019537;0.980463
7;156;0.0406935;0.959307
7;157;0;1
7;158;0;1
7;159;0;1
7;160;0;1
7;161;0;1
7;162;0;1
7;163;0;1
7;164;0;1
7;165;0;1
7;166;0;1
7;167;0.0371089;0.962891
7;168;0.0108038;0.989196
7;169;0;1
7;170;0.0155042;0.984496
7;171;0.0325776;0.967422
7;172;0.0232811;0.976719
7;173;0.00654368;0.993456
7;174;0.0135229;0.986477
7;175;0.0224941;0.977506
7;176;0.0296249;0.970375
7;177;0.0238146;0.976185
7;178;0.033008;0.966992
7;179;0.0517159;0.948284
7;180;0.0509757;0.949024
7;181;0.0549515;0.945049
7;182;0.0465828;0.953417
7;183;0.0107032;0.989297
7;184;0.0157733;0.984227
7;185;0.0418141;0.958186
7;186;0.0165428;0.983457
7;187;0.00316328;0.996837
7;188;0.0326372;0.967363
7;189;0.00752228;0.992478
7;190;0;1
7;191;0;1
7;192;0;1
7;193;5.55e-17;1
8;0;0;0
8;1;0;0
8;2;0;0
8;3;0;0
8;4;0;0
8;5;0;0
8;6;0;0
8;7;0;0
8;8;0;0
8;9;0;0
8;10;0;0
8;11;0;0
8;12;0;0
8;13;0;0
8;14;0;0
8;15;0.0264469;0.973553
8;16;0.0430137;0.956986
8;17;0.0232562;0.976744
8;18;0;1
8;19;0;1
8;20;0;1
8;21;0;1
8;22;0;1
8;23;0;1
8;24;0;1
8;25;0;1
8;26;0;1
8;27;0;1
8;28;0;1
8;29;0;1
8;30;0;1
8;31;0;1
8;32;0;1
8;33;0.0204062;0.979594
8;34;0.0284804;0.97152
8;35;0.0350286;0.964971
8;36;0.0347474;0.965253
8;37;0;1
8;38;0;1
8;39;0.0457317;0.954268
8;40;0.0391926;0.960807
8;41;0.0365906;0.963409
8;42;0.0288931;0.971107
8;43;0.014965;0.985035
8;44;0.0312558;0.968744
8;45;0.0358781;0.964122
8;46;0.03679;0.96321
8;47;0.0232568;0.976743
8;48;0.0209181;0.979082
8;49;0.0332638;0.966736
8;50;0;1
8;51;0;1
8;52;0;1
8;53;0;1
8;54;0.0301258;0.969874
8;55;0.0280261;0.971974
8;56;0.0336209;0.966379
8;57;0.0335581;0.966442
8;58;0.022363;0.977637
8;59;0.0120653;0.987935
8;60;0.0123829;0.987617
8;61;0.0251479;0.974852
8;62;0.00711508;0.992885
8;63;0.0074198;0.99258
8;64;0.00449496;0.995505
8;65;0.0177385;0.982261
8;66;0.0288565;0.971144
8;67;0.0127826;0.987217
8;68;0;1
8;69;0.00250279;0.997497
8;70;0.00627891;0.993721
8;71;0.0119479;0.988052
8;72;0.005186;0.994814
8;73;0.0010861;0.998914
8;74;0.0220196;0.97798
8;75;0.00877239;0.991228
8;76;0;1
8;77;0;1
8;78;0;1
8;79;0;1
8;80;0;1
8;81;0.00920319;0.990797
8;82;0.0204056;0.979594
8;83;0.0281168;0.971883
8;84;0.0352975;0.964703
8;85;0;1
8;86;0;1
8;87;0.0411398;0.95886
8;88;0.0291999;0.9708
8;89;0.0185739;0.981426
8;90;0.0365342;0.963466
8;91;0.0508354;0.949165
8;92;0.045739;0.954261
8;93;0.0404757;0.959524
8;94;0.0249865;0.975013
8;95;0.0379269;0.962073
8;96;0.021407;0.978593
8;97;0.0160567;0.983943
8;98;0.0168509;0.983149
8;99;0.0139038;0.986096
8;100;0.0232136;0.976786
8;101;0.0357362;0.964264
8;102;0.0215497;0.97845
8;103;0;1
8;104;0.0088298;0.99117
8;105;0.0218636;0.978136
8;106;0.020845;0.979155
8;107;0.036136;0.963864
8;108;0.0368176;0.963182
8;109;0.019377;0.980623
8;110;0;1
8;111;0;1
8;112;0.0127471;0.987253
8;113;0.0268959;0.973104
8;114;0.0366351;0.963365
8;115;0.0312779;0.968722
8;116;0.016252;0.983748
8;117;0.0189589;0.981041
8;118;0.0250962;0.974904
8;119;0.02539;0.97461
8;120;0.0309721;0.969028
8;121;0.0299354;0.970065
8;122;0.0401995;0.9598
8;123;0.0485436;0.951456
8;124;0.0492326;0.950767
8;125;0;1
8;126;0;1
8;127;0;1
8;128;0;1
8;129;0;1
8;130;0;1
8;131;0;1
8;132;0.0462809;0.953719
8;133;0.0206399;0.97936
8;134;0.0154839;0.984516
8;135;0.03319;0.96681
8;136;0.0310755;0.968925
8;137;0.0381205;0.96188
8;138;0.045039;0.954961
8;139;0.0442569;0.955743
8;140;0;1
8;141;0;1
8;142;0;1
8;143;0;1
8;144;0;1
8;145;0;1
8;146;0;1
8;147;0.0406035;0.959397
8;148;0.0443679;0.955632
8;149;0.0441325;0.955867
8;150;0.029947;0.970053
8;151;0.03857;0.96143
8;152;0.0640699;0.93593
8;153;0;1
8;154;0;1
8;155;0.0398061;0.960194
8;156;0.0155906;0.984409
8;157;0.0297728;0.970227
8;158;0.0405144;0.959486
8;159;0.0423697;0.95763
8;160;0.0485587;0.951441
8;161;0.048441;0.951559
8;162;0.0440316;0.955968
8;163;0.0442688;0.955731
8;164;0;1
8;165;0;1
8;166;0;1
8;167;0;1
8;168;0;1
8;169;0;1
8;170;0.042743;0.957257
8;171;0.0277869;0.972213
8;172;0.0382146;0.961785
8;173;0.0211273;0.978873
8;174;0.000358558;0.999641
8;175;0.0399697;0.96003
8;176;0;1
8;177;0.0289625;0.971038
8;178;0.0303303;0.96967
8;179;0.0417082;0.958292
8;180;0.0454314;0.954569
8;181;0.0406634;0.959337
8;182;0.0228631;0.977137
8;183;0.00415253;0.995847
8;184;0;1
8;185;0.00771657;0.992283
8;186;0.0420069;0.957993
8;187;0.0305226;0.969477
8;188;0.0150289;0.984971
8;189;0;1
8;190;0;1
8;191;0;1
8;192;0.00195212;0.998048
8;193;0.028955;0.971045
9;0;0;0
9;1;0;0
9;2;0;0
9;3;0;0
9;4;0;0
9;5;0;0
9;6;0;0
9;7;0;0
9;8;0;0
9;9;0;0
9;10;0;0
9;11;0;0
9;12;0;0
9;13;0;0
9;14;0;0
9;15;0.0126911;0.987309
9;16;0;1
9;17;0.0298111;0.970189
9;18;0;1
9;19;0.000554967;0.999445
9;20;0;1
9;21;0;1
9;22;0;1
9;23;0;1
9;24;0;1
9;25;0;1
9;26;0;1
9;27;0;1
9;28;0;1
9;29;0.00487315;0.995127
9;30;0;1
9;31;0;1
9;32;0.0149277;0.985072
9;33;0;1
9;34;0;1
9;35;0.0400835;0.959916
9;36;0.0103452;0.989655
9;37;0;1
9;38;0;1
9;39;0;1
9;40;0;1
9;41;0.00398307;0.996017
9;42;0;1
9;43;0;1
9;44;0;1
9;45;0;1
9;46;0;1
9;47;0;1
9;48;0;1
9;49;0.0170923;0.982908
9;50;0;1
9;51;0;1
9;52;0.0217866;0.978213
9;53;0.00385089;0.996149
9;54;0.00500396;0.994996
9;55;0.0140347;0.985965
9;56;0.0160372;0.983963
9;57;0.0236094;0.976391
9;58;0.02197;0.97803
9;59;0.021099;0.978901
9;60;0.0385802;0.96142
9;61;0.0365953;0.963405
9;62;0.0236681;0.976332
9;63;0.0184879;0.981512
9;64;0.0133147;0.986685
9;65;0.00263155;0.997368
9;66;0.0166129;0.983387
9;67;0.0172165;0.982783
9;68;0.00908383;0.990916
9;69;0.0134044;0.986596
9;70;0.0122877;0.987712
9;71;0;1
9;72;0;1
9;73;0;1
9;74;0;1
9;75;0;1
9;76;0.0161093;0.983891
9;77;0.0331175;0.966882
9;78;0;1
9;79;0;1
9;80;0.035371;0.964629
9;81;0.0173449;0.982655
9;82;0.0192202;0.98078
9;83;0.0258438;0.974156
9;84;0;1
9;85;0;1
9;86;0.0445077;0.955492
9;87;0.0239025;0.976098
9;88;0.0424163;0.957584
9;89;0.0470154;0.952985
9;90;0.0407928;0.959207
9;91;0;1
9;92;0;1
9;93;0;1
9;94;0;1
9;95;0.0418042;0.958196
9;96;0.0086666;0.991333
9;97;0.0126608;0.987339
9;98;0.0270154;0.972985
9;99;0.0186459;0.981354
9;100;0.0256608;0.974339
9;101;0.0342422;0.965758
9;102;0.00910011;0.9909
9;103;0.025111;0.974889
9;104;0.044208;0.955792
9;105;0.0269715;0.973028
9;106;0.020593;0.979407
9;107;0.0302577;0.969742
9;108;0.0353623;0.964638
9;109;0.0332865;0.966713
9;110;0.0296452;0.970355
9;111;0.0334047;0.966595
9;112;0.0286063;0.971394
9;113;0.0381483;0.961852
9;114;0.0423307;0.957669
9;115;0.0384226;0.961577
9;116;0.0377835;0.962217
9;117;0.0330233;0.966977
9;118;0.0195704;0.98043
9;119;0;1
9;120;0;1
9;121;0.0136385;0.986362
9;122;0.0344682;0.965532
9;123;0.0301588;0.969841
9;124;0.0223254;0.977675
9;125;0.0290473;0.970953
9;126;0.035549;0.964451
9;127;0.0400113;0.959989
9;128;0.0323637;0.967636
9;129;0.0111569;0.988843
9;130;0.0259181;0.974082
9;131;0.0351508;0.964849
9;132;0.035484;0.964516
9;133;0.032686;0.967314
9;134;0.0268131;0.973187
9;135;0.0238944;0.976106
9;136;0.0355598;0.96444
9;137;0.0304417;0.969558
9;138;0.044211;0.955789
9;139;0.0416417;0.958358
9;140;0.0261394;0.973861
9;141;0.0142752;0.985725
9;142;0.00719365;0.992806
9;143;0.0120982;0.987902
9;144;0.0135771;0.986423
9;145;0.0160973;0.983903
9;146;0.00167011;0.99833
9;147;0.00498084;0.995019
9;148;0.0257955;0.974204
9;149;0.0459555;0.954045
9;150;0.0330488;0.966951
9;151;0.0277177;0.972282
9;152;0.00214388;0.997856
9;153;0;1
9;154;0;1
9;155;0.00622835;0.993772
9;156;0.0267241;0.973276
9;157;0.0454379;0.954562
9;158;0.0626902;0.93731
9;159;0.0481093;0.951891
9;160;0.0393945;0.960605
9;161;0.0295152;0.970485
9;162;0.024414;0.975586
9;163;0.0294966;0.970503
9;164;0.0406746;0.959325
9;165;0.0358547;0.964145
9;166;0.0448823;0.955118
9;167;0.0581562;0.941844
9;168;0.0629459;0.937054
9;169;0.0428606;0.957139
9;170;0.0281555;0.971844
9;171;0.0237843;0.976216
9;172;0.0268529;0.973147
9;173;0.0516676;0.948332
9;174;0.0401121;0.959888
9;175;0;1
9;176;0;1
9;177;0.0418192;0.958181
9;178;0.044142;0.955858
9;179;0;1
9;180;0;1
9;181;0;1
9;182;0.0436222;0.956378
9;183;0.038399;0.961601
9;184;0.0103179;0.989682
9;185;0;1
9;186;0.0228534;0.977147
9;187;0.0136142;0.986386
9;188;0.0146237;0.985376
9;189;0.0268272;0.973173
9;190;0.00654311;0.993457
9;191;0;1
9;192;0;1
9;193;0.0437057;0.956294
10;0;0;0
10;1;0;0
10;2;0;0
10;3;0;0
10;4;0;0
10;5;0;0
10;6;0;0
10;7;0;0
10;8;0;0
10;9;0;0
10;10;0;0
10;11;0;0
10;12;0.0330586;0.966941
10;13;0.0321922;0.967808
10;14;0.0473641;0.952636
10;15;0.126719;0.873281
10;16;0.0814873;0.918513
10;17;0;1
10;18;0;1
10;19;0.00764539;0.992355
10;20;0;1
10;21;0.0174311;0.982569
10;22;0.0322462;0.967754
10;23;0.0086352;0.991365
10;24;5.55e-17;1
10;25;0;1
10;26;0;1
10;27;0.0206249;0.979375
10;28;0.0354471;0.964553
10;29;0.0214587;0.978541
10;30;0;1
10;31;0;1
10;32;0.0121669;0.987833
10;33;0.0363647;0.963635
10;34;0.046009;0.953991
10;35;0.0332467;0.966753
10;36;0.0207571;0.979243
10;37;0.0187308;0.981269
10;38;0.0138847;0.986115
10;39;0.0266814;0.973319
10;40;0.0215777;0.978422
10;41;0.0157757;0.984224
10;42;0;1
10;43;0;1
10;44;0;1
10;45;0;1
10;46;0;1
10;47;0;1
10;48;0;1
10;49;0;1
10;50;0;1
10;51;0;1
10;52;0;1
10;53;0.00710442;0.992896
10;54;0.0437933;0.956207
10;55;0.0416957;0.958304
10;56;0.036652;0.963348
10;57;0.0297657;0.970234
10;58;0.0245017;0.975498
10;59;0.0242416;0.975758
10;60;0.00755207;0.992448
10;61;0;1
10;62;0.00606486;0.993935
10;63;0.00692115;0.993079
10;64;0;1
10;65;0;1
10;66;0;1
10;67;0.0173746;0.982625
10;68;0.0475923;0.952408
10;69;0.035206;0.964794
10;70;0.01277;0.98723
10;71;0.00150267;0.998497
10;72;0;1
10;73;0;1
10;74;0;1
10;75;0.00500675;0.994993
10;76;0.0248484;0.975152
10;77;0.0403662;0.959634
10;78;0;1
10;79;0;1
10;80;0;1
10;81;0.0417168;0.958283
10;82;0.0443083;0.955692
10;83;0.0458284;0.954172
10;84;0.0450352;0.954965
10;85;0.0362875;0.963713
10;86;0.0288529;0.971147
10;87;0.0393466;0.960653
10;88;0.0424528;0.957547
10;89;0.0395593;0.960441
10;90;0.0375268;0.962473
10;91;0.0388275;0.961173
10;92;0.0364649;0.963535
10;93;0.034389;0.965611
10;94;0.0209295;0.97907
10;95;0.00951704;0.990483
10;96;0.0269913;0.973009
10;97;0.0308047;0.969195
10;98;0.0183031;0.981697
10;99;0.0359611;0.964039
10;100;0.0414525;0.958547
10;101;0.0357953;0.964205
10;102;0.0130516;0.986948
10;103;0.0326788;0.967321
10;104;0.0530545;0.946946
10;105;0.04519;0.95481
10;106;0.0361374;0.963863
10;107;0.0235499;0.97645
10;108;0.01964;0.98036
10;109;0.0423986;0.957601
10;110;0.0441469;0.955853
10;111;0.0377968;0.962203
10;112;0.0272944;0.972706
10;113;0.0241949;0.975805
10;114;0.0226471;0.977353
10;115;0.0130399;0.98696
10;116;0.0185265;0.981474
10;117;0.0245795;0.97542
10;118;0.027516;0.972484
10;119;0.0319664;0.968034
10;120;0.0390389;0.960961
10;121;0.0126185;0.987382
10;122;0;1
10;123;0;1
10;124;0;1
10;125;0.0287957;0.971204
10;126;0.0389352;0.961065
10;127;0.0294506;0.970549
10;128;0.0238145;0.976186
10;129;0.025571;0.974429
10;130;0.0138107;0.986189
10;131;0.0130927;0.986907
10;132;0.0284342;0.971566
10;133;0.0189982;0.981002
10;134;0.009377;0.990623
10;135;0.00440296;0.995597
10;136;0.017182;0.982818
10;137;0.0152917;0.984708
10;138;0.0130634;0.986937
10;139;0.00948573;0.990514
10;140;0;1
10;141;0.0188918;0.981108
10;142;0.0268815;0.973119
10;143;0.0221635;0.977837
10;144;0.0121229;0.987877
10;145;0.00278469;0.997215
10;146;0.0115766;0.988423
10;147;0.0273725;0.972628
10;148;0.0268386;0.973161
10;149;0.0303049;0.969695
10;150;0.0350294;0.964971
10;151;0.0348113;0.965189
10;152;0.0155006;0.984499
10;153;0;1
10;154;0;1
10;155;0;1
10;156;0.000777634;0.999222
10;157;0.0294772;0.970523
10;158;0.0142728;0.985727
10;159;0.0255849;0.974415
10;160;0.0305416;0.969458
10;161;0.0234618;0.976538
10;162;0.0264162;0.973584
10;163;0.0354577;0.964542
10;164;0.0164732;0.983527
10;165;0;1
10;166;0.000944877;0.999055
10;167;0.00250991;0.99749
10;168;0.013934;0.986066
10;169;0.0167698;0.98323
10;170;0.0291977;0.970802
10;171;0.0401419;0.959858
10;172;0.0330116;0.966988
10;173;0.0411768;0.958823
10;174;0.0303987;0.969601
10;175;0;1
10;176;5.55e-17;1
10;177;0.0327196;0.96728
10;178;0;1
10;179;0;1
10;180;0;1
10;181;0;1
10;182;0;1
10;183;0;1
10;184;0.0445178;0.955482
10;185;0.0263816;0.973618
10;186;0.0148712;0.985129
10;187;0;1
10;188;0;1
10;189;0;1
10;190;0.0142259;0.985774
10;191;0;1
10;192;0.0191527;0.980847
10;193;0;1
11;0;0;0
11;1;0;0
11;2;0;0
11;3;0;0
11;4;0;0
11;5;0;0
11;6;0;0
11;7;0;0
11;8;0;0
11;9;0;0
11;10;0.00811896;0.991881
11;11;0.00763111;0.992369
11;12;0.0261713;0.973829
11;13;0.0826086;0.917391
11;14;0.0425395;0.95746
11;15;0.0225628;0.977437
11;16;0;1
11;17;5.55e-17;1
11;18;0;1
11;19;0;1
11;20;0;1
11;21;0;1
11;22;0;1
11;23;0;1
11;24;0;1
11;25;0;1
11;26;0.0344267;0.965573
11;27;0.0293459;0.970654
11;28;0.0194524;0.980548
11;29;0.0215628;0.978437
11;30;0;1
11;31;0;1
11;32;0;1
11;33;0;1
11;34;0;1
11;35;0.00324708;0.996753
11;36;0.00715481;0.992845
11;37;0.000300786;0.999699
11;38;0.0173743;0.982626
11;39;0.0257135;0.974287
11;40;0.000902068;0.999098
11;41;0;1
11;42;0;1
11;43;0;1
11;44;0;1
11;45;0;1
11;46;0;1
11;47;0;1
11;48;0;1
11;49;0;1
11;50;0;1
11;51;0;1
11;52;0;1
11;53;5.55e-17;1
11;54;0;1
11;55;0.0434665;0.956533
11;56;0.0300044;0.969996
11;57;0.0136439;0.986356
11;58;0.026321;0.973679
11;59;0.0249383;0.975062
11;60;0.0029313;0.997069
11;61;0.0130949;0.986905
11;62;0.0157075;0.984292
11;63;0.0112246;0.988775
11;64;0.01424;0.98576
11;65;0.0350313;0.964969
11;66;0.037308;0.962692
11;67;0.0424622;0.957538
11;68;0.0427928;0.957207
11;69;0.0275582;0.972442
11;70;0.0281285;0.971871
11;71;0.0260419;0.973958
11;72;0.0123059;0.987694
11;73;0.0160579;0.983942
11;74;0.012529;0.987471
11;75;0.0250719;0.974928
11;76;0.0503499;0.94965
11;77;0.0643333;0.935667
11;78;0.0375412;0.962459
11;79;0.0256061;0.974394
11;80;0.0226915;0.977309
11;81;0.00965146;0.990349
11;82;0.0116795;0.98832
11;83;0.0142005;0.985799
11;84;0.0223241;0.977676
11;85;0.0415847;0.958415
11;86;0.0490777;0.950922
11;87;0.0399089;0.960091
11;88;0.0312347;0.968765
11;89;0.0281501;0.97185
11;90;0.0296786;0.970321
11;91;0.0225921;0.977408
11;92;0.0156949;0.984305
11;93;0.00832162;0.991678
11;94;0.000496769;0.999503
11;95;0.0110875;0.988912
11;96;0.0178363;0.982164
11;97;0.0179941;0.982006
11;98;0.00933355;0.990666
11;99;0.0135764;0.986424
11;100;0.0287561;0.971244
11;101;0.0329578;0.967042
11;102;0.0237751;0.976225
11;103;0.0285033;0.971497
11;104;0.0365725;0.963428
11;105;0.0242477;0.975752
11;106;0.0193746;0.980625
11;107;0.0284;0.9716
11;108;0.0163072;0.983693
11;109;0.0234602;0.97654
11;110;0.0431884;0.956812
11;111;0.0361434;0.963857
11;112;0.0240506;0.975949
11;113;0.0162262;0.983774
11;114;0.00777579;0.992224
11;115;0.0071653;0.992835
11;116;0.00656131;0.993439
11;117;0.0147112;0.985289
11;118;0.0308885;0.969111
11;119;0.0428482;0.957152
11;120;0.0298191;0.970181
11;121;0.0256522;0.974348
11;122;0.0195991;0.980401
11;123;0.0168425;0.983158
11;124;0.0125854;0.987415
11;125;0.0163262;0.983674
11;126;0.0469953;0.953005
11;127;0.0464593;0.953541
11;128;0.0278814;0.972119
11;129;0.0205228;0.979477
11;130;0.00634507;0.993655
11;131;0;1
11;132;0;1
11;133;0.0218407;0.978159
11;134;0.0290958;0.970904
11;135;0.0182517;0.981748
11;136;0.0161267;0.983873
11;137;0;1
11;138;0;1
11;139;0.037758;0.962242
11;140;0.0242912;0.975709
11;141;0;1
11;142;0.0120567;0.987943
