Wavelength	Media	StDev
nm		
301.432067871094	-4.77493700495641	15.7010502926351
302.005737304688	12.4852316009124	7.26713907264013
302.579406738281	13.6761234553712	22.9358399461503
303.153076171875	-0.287352509053407	4.83580821035705
303.726745605469	-13.4622867882517	9.94733292237528
304.300415039063	-14.9979770425942	5.06967597403125
304.874084472656	15.4211552458134	20.6396658707939
305.44775390625	-18.5639069185947	18.6492442493038
306.021423339844	-13.5873116193572	11.6834544984799
306.595092773438	17.243178292224	18.9249290879782
307.168762207031	7.27999545961161	21.1109331442443
307.742431640625	-0.77621216259092	6.53403280197106
308.316101074219	-17.4543183178053	25.2884722901732
308.889770507813	-3.12355021651552	7.35929606232853
309.463439941406	3.58148927426005	7.21837347048259
310.037109375	-0.799293814325996	12.5888301933728
310.610778808594	-5.08417632293412	5.97188512831211
311.184417724609	-10.7654194631963	3.85708356678167
311.758087158203	-3.36157606032331	3.14450053647857
312.331756591797	5.89537943543253	5.84601757003352
312.905426025391	4.30895567952248	7.89977509096706
313.479095458984	-0.339590157387896	13.8511824627788
314.052764892578	0.379761092246063	11.5312141469605
314.626434326172	8.56712966575242	9.88069119615827
315.200103759766	9.37584860506337	10.8805148738317
315.773773193359	-6.60069540434491	8.16090207859834
316.347442626953	-8.25580990554757	10.8511615677453
316.921112060547	6.31532058026384	6.35401083282632
317.494781494141	-2.45206493028211	8.50318063048476
318.068450927734	-7.96789126826374	3.48550742938477
318.642120361328	-12.4435523093347	11.3677566049549
319.215789794922	6.08014700932748	6.10450305048063
319.789459228516	18.9219914724335	9.30810946468891
320.363128662109	-5.21394333136197	7.1640114205595
320.936798095703	7.06313970538768	19.8873903841958
321.510467529297	-11.2930488612282	12.0504970414607
322.084136962891	-37.0796006483321	25.9338082427777
322.657806396484	-5.63905347767168	3.76685345541791
323.231475830078	10.2440455569737	17.481539599725
323.805145263672	-3.05128830392911	13.9249335302432
324.378814697266	4.126357482867	4.71736442282296
324.952484130859	-10.1286677361676	5.90207348879733
325.526153564453	3.68278043797334	6.40773981555004
326.099822998047	8.86455908824757	1.00554369243456
326.673461914063	-1.12220729017894	7.93303726083645
327.247131347656	-1.46787615194786	3.42323995556911
327.82080078125	-0.896150489600095	7.87452500000829
328.394470214844	1.87968061426565	3.0513489922503
328.968139648438	11.2742077259725	6.26465039954435
329.541809082031	14.1923817456023	6.92680088094905
330.115478515625	8.81123666305442	7.93982159322799
330.689147949219	6.34668308791994	8.26586446123532
331.262817382813	6.81098586048676	3.40252170583468
331.836486816406	5.73768967405421	6.218029651156
332.41015625	11.172390868069	4.40074174217077
332.983825683594	17.0896877384586	6.07437363435856
333.557495117188	17.9331719735405	5.47631201514518
334.131164550781	13.290335675134	6.46925320964198
334.704833984375	6.68589226669578	7.54240209784167
335.278503417969	20.6099573002465	4.10970198631698
335.852172851563	8.55237799907403	6.75756048750527
336.425842285156	22.9358617267896	11.2147138343705
336.99951171875	12.3914987236608	3.00722322054389
337.573181152344	17.3865911712669	23.8152753054359
338.146850585938	15.009679762252	6.31067397222126
338.720520019531	20.1056339237472	4.96279630136797
339.294189453125	17.2691396286176	9.48225525664965
339.867858886719	18.450722064415	9.2715865855802
340.441528320313	19.8154751435962	6.91217940535819
341.015197753906	28.3152047189865	6.40518815093686
341.5888671875	21.2610222647103	10.4011699020966
342.162506103516	18.0325392365682	11.5611139620755
342.736175537109	25.1550034336852	4.70428066729753
343.309844970703	20.0041595731134	17.4956340609767
343.883514404297	21.3757212125288	17.0377704964438
344.457183837891	24.6628157060821	10.3630349846753
345.030853271484	23.2225783294691	4.36111728454395
345.604522705078	17.6924815562714	6.3441055349315
346.178192138672	18.335945411247	10.1018336605311
346.751861572266	30.6970360799554	5.45757396575573
347.325531005859	32.7585615110795	9.08741303371648
347.899200439453	26.0540800932977	10.0572061037686
348.472869873047	27.8671112414813	7.07410320092498
349.046539306641	27.8699817266988	9.26721239367099
349.620208740234	22.1220136822613	16.2054820678541
350.193878173828	28.5078205330511	5.21689781764101
350.767547607422	28.1522491657448	11.2432169376694
351.341217041016	30.2212753335893	11.6577716523015
351.914886474609	31.895224980932	8.86061628437917
352.488555908203	31.3661127931025	6.26328860233746
353.062225341797	26.96404813528	12.5618217599358
353.635894775391	27.648670807726	5.50963790661342
